CMN,area,pop,fam,edf,ulc,bct,area_id_H,area_id_M,area_id_L,area_id_H_p,area_id_M_p,area_id_L_p,pop_id_H,pop_id_M,pop_id_L,pop_id_H_p,pop_id_M_p,pop_id_L_p,fam_id_H,fam_id_M,fam_id_L,fam_id_H_p,fam_id_M_p,fam_id_L_p,edf_id_H,edf_id_M,edf_id_L,edf_id_H_p,edf_id_M_p,edf_id_L_p,ulc_id_H,ulc_id_M,ulc_id_L,ulc_id_H_p,ulc_id_M_p,ulc_id_L_p,bct_id_H,bct_id_M,bct_id_L,bct_id_H_p,bct_id_M_p,bct_id_L_p,area_fr_P4,area_fr_P3,area_fr_P2,area_fr_P1,area_fr_AA,area_fr_P3P4,area_fr_P4_p,area_fr_P3_p,area_fr_P2_p,area_fr_P1_p,area_fr_AA_p,area_fr_P3P4_p,pop_fr_P4,pop_fr_P3,pop_fr_P2,pop_fr_P1,pop_fr_AA,pop_fr_P3P4,pop_fr_P4_p,pop_fr_P3_p,pop_fr_P2_p,pop_fr_P1_p,pop_fr_AA_p,pop_fr_P3P4_p,fam_fr_P4,fam_fr_P3,fam_fr_P2,fam_fr_P1,fam_fr_AA,fam_fr_P3P4,fam_fr_P4_p,fam_fr_P3_p,fam_fr_P2_p,fam_fr_P1_p,fam_fr_AA_p,fam_fr_P3P4_p,edf_fr_P4,edf_fr_P3,edf_fr_P2,edf_fr_P1,edf_fr_AA,edf_fr_P3P4,edf_fr_P4_p,edf_fr_P3_p,edf_fr_P2_p,edf_fr_P1_p,edf_fr_AA_p,edf_fr_P3P4_p,ulc_fr_P4,ulc_fr_P3,ulc_fr_P2,ulc_fr_P1,ulc_fr_AA,ulc_fr_P3P4,ulc_fr_P4_p,ulc_fr_P3_p,ulc_fr_P2_p,ulc_fr_P1_p,ulc_fr_AA_p,ulc_fr_P3P4_p,bct_fr_P4,bct_fr_P3,bct_fr_P2,bct_fr_P1,bct_fr_AA,bct_fr_P3P4,bct_fr_P4_p,bct_fr_P3_p,bct_fr_P2_p,bct_fr_P1_p,bct_fr_AA_p,bct_fr_P3P4_p
1046,102.3891188,3334,1533,1267,270,4,0.281,0.811,1.184,2.747,7.927,11.573,91,328,492,2.592,9.342,14.013,40,144,216,2.604,9.375,14.063,30,106,159,2.368,8.366,12.549,6,24,35,2.222,8.889,12.963,0,1,1,0,25,25,0.163,0.044,0,0,0,0.207,1.593,0.43,0,0,0,2.023,90,0,0,0,0,90,2.563,0,0,0,0,2.563,39,0,0,0,0,39,2.539,0,0,0,0,2.539,29,0,0,0,0,29,2.289,0,0,0,0,2.289,6,0,0,0,0,6,2.222,0,0,0,0,2.222,0,0,0,0,0,0,0,0,0,0,0,0
1047,394.9153207,7344,3480,2308,683,11,0,2.13,3.025,0,5.393,7.66,0,8,249,0,0.107,3.328,0,4,109,0,0.118,3.225,0,4,74,0,0.173,3.206,0,0,28,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,141.759442,5915,2496,1095,476,7,0.252,5.346,6.268,1.783,37.832,44.356,2,199,599,0.032,3.202,9.638,1,79,235,0.04,3.187,9.48,1,43,108,0.091,3.927,9.863,1,35,59,0.21,7.353,12.395,0,0,0,0,0,0,0.083,0.019,0,0,0,0.102,0.587,0.134,0,0,0,0.722,7,0,0,0,0,7,0.113,0,0,0,0,0.113,3,0,0,0,0,3,0.121,0,0,0,0,0.121,2,0,0,0,0,2,0.183,0,0,0,0,0.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,110.8133523,1333,591,500,90,6,0.719,0.863,2.71,6.486,7.785,24.445,30,41,241,2.171,2.967,17.438,14,19,111,2.28,3.094,18.078,13,18,111,2.6,3.6,22.2,3,4,18,3.333,4.444,20,1,1,2,16.667,16.667,33.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,75.85092896,1219,537,486,109,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,118.4138309,5627,2354,825,317,5,0.094,3.017,3.681,0.793,25.46,31.063,1,1608,2693,0.018,28.89,48.383,0,632,1075,0,28.456,48.402,1,285,449,0.121,34.545,54.424,0,61,116,0,19.243,36.593,0,5,5,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,119.7083636,277,142,400,10,1,0.069,0.069,0.07,0.577,0.577,0.586,1,1,1,0.34,0.34,0.34,1,1,1,0.617,0.617,0.617,1,1,1,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,111.8629875,2574,1121,1092,153,0,0.034,0.073,0.073,0.304,0.652,0.652,9,10,10,0.356,0.396,0.396,4,4,4,0.375,0.375,0.375,4,4,4,0.366,0.366,0.366,1,1,1,0.654,0.654,0.654,0,0,0,0,0,0,0.042,0,0.001,0,0,0.042,0.375,0,0.009,0,0,0.375,1,0,0,0,0,1,0.04,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.654,0,0,0,0,0.654,0,0,0,0,0,0,0,0,0,0,0,0
1054,230.4260666,588,327,784,60,4,0.902,1.45,1.494,3.916,6.296,6.487,55,278,312,9.928,50.181,56.318,30,145,162,10.239,49.488,55.29,65,376,413,8.291,47.959,52.679,5,30,35,8.333,50,58.333,0,3,3,0,75,75,1.332,2.467,0.059,0,0,3.799,5.783,10.711,0.256,0,0,16.494,85,219,0,0,0,304,15.343,39.531,0,0,0,54.874,45,113,0,0,0,158,15.358,38.567,0,0,0,53.925,159,257,0,0,0,416,20.281,32.781,0,0,0,53.061,8,27,0,0,0,35,13.333,45,0,0,0,58.333,0,3,0,0,0,3,0,75,0,0,0,75
1055,164.0924971,2057,948,983,134,12,0.193,2.978,3.265,1.176,18.15,19.899,19,1276,1485,0.898,60.302,70.18,8,563,658,0.839,59.077,69.045,8,448,522,0.814,45.575,53.103,2,88,101,1.493,65.672,75.373,0,7,8,0,58.333,66.667,0.918,0.001,0,0,0,0.919,5.595,0.006,0,0,0,5.601,213,0,0,0,0,213,10.066,0,0,0,0,10.066,96,0,0,0,0,96,10.073,0,0,0,0,10.073,166,0,0,0,0,166,16.887,0,0,0,0,16.887,8,0,0,0,0,8,5.97,0,0,0,0,5.97,0,0,0,0,0,0,0,0,0,0,0,0
1056,115.4241455,901,424,653,65,5,1.097,1.362,1.8,9.509,11.805,15.602,0,0,2,0,0,0.201,0,0,1,0,0,0.224,0,0,1,0,0,0.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,0,0,0.074,0,0.641,0,0,0,0.641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,102.5162256,739,382,643,62,7,0.229,0.755,1.032,2.232,7.36,10.06,46,139,215,5.959,18.005,27.85,22,66,102,5.962,17.886,27.642,33,90,140,5.132,13.997,21.773,2,12,18,3.226,19.355,29.032,0,0,1,0,0,14.286,0.218,0.373,0.114,0,0,0.591,2.125,3.636,1.111,0,0,5.761,1,15,22,0,0,16,0.13,1.943,2.85,0,0,2.073,1,8,11,0,0,9,0.271,2.168,2.981,0,0,2.439,5,16,15,0,0,21,0.778,2.488,2.333,0,0,3.266,0,1,2,0,0,1,0,1.613,3.226,0,0,1.613,0,0,0,0,0,0,0,0,0,0,0,0
1058,507.0206198,9051,4024,2323,646,41,7.499,24.951,29.222,14.797,49.233,57.661,273,1079,1452,2.982,11.785,15.858,106,423,564,2.688,10.728,14.304,86,320,457,3.702,13.775,19.673,15,63,83,2.322,9.752,12.848,1,1,2,2.439,2.439,4.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,956.8516643,28399,12287,5757,1996,37,3.168,17.625,27.919,3.31,18.414,29.169,15,212,1084,0.053,0.742,3.795,7,78,426,0.058,0.652,3.559,6,58,426,0.104,1.007,7.4,2,20,63,0.1,1.002,3.156,0,2,4,0,5.405,10.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,201.1648505,1862,849,801,126,4,0.062,0.364,0.384,0.308,1.809,1.908,24,47,52,1.319,2.582,2.857,11,21,23,1.343,2.564,2.808,12,20,23,1.498,2.497,2.871,2,4,4,1.587,3.175,3.175,0,0,0,0,0,0,3.81,0.674,0,0,0,4.484,18.932,3.349,0,0,0,22.281,166,11,0,0,0,177,9.121,0.604,0,0,0,9.725,77,5,0,0,0,82,9.402,0.611,0,0,0,10.012,57,4,0,0,0,61,7.116,0.499,0,0,0,7.615,7,1,0,0,0,8,5.556,0.794,0,0,0,6.349,0,0,0,0,0,0,0,0,0,0,0,0
1061,21.27949087,1532,693,449,95,1,0,0.001,0.428,0,0.046,19.696,0,0,147,0,0,9.859,0,0,65,0,0,9.804,0,0,54,0,0,12.027,0,0,9,0,0,9.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,143.1016679,3005,1279,739,238,12,0.758,1.289,1.679,5.296,9.005,11.73,4,7,9,0.136,0.239,0.307,1,3,3,0.085,0.255,0.255,2,3,4,0.271,0.406,0.541,2,3,4,0.84,1.261,1.681,0,0,0,0,0,0,0.023,0,0,0,0,0.023,0.161,0,0,0,0,0.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,224.0327969,13749,6071,1639,957,4,0.875,2.219,5.726,3.715,9.422,24.313,76,255,680,0.58,1.945,5.186,31,103,276,0.569,1.892,5.069,8,30,93,0.488,1.83,5.674,7,18,55,0.731,1.881,5.747,0,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,114.8129875,1755,766,691,118,6,0,0.13,0.296,0,1.133,2.58,0,4,14,0,0.223,0.782,0,1,6,0,0.134,0.805,0,1,5,0,0.145,0.724,0,0,1,0,0,0.847,0,0,0,0,0,0,0.213,0,0,0,0,0.213,1.857,0,0,0,0,1.857,38,0,0,0,0,38,2.122,0,0,0,0,2.122,16,0,0,0,0,16,2.148,0,0,0,0,2.148,21,0,0,0,0,21,3.039,0,0,0,0,3.039,2,0,0,0,0,2,1.695,0,0,0,0,1.695,0,0,0,0,0,0,0,0,0,0,0,0
1065,172.5807965,2165,904,585,130,2,0.764,1.37,3.398,4.421,7.928,19.664,10,42,921,0.456,1.915,41.997,4,18,378,0.447,2.011,42.235,3,13,243,0.513,2.222,41.538,0,1,58,0,0.769,44.615,0,0,1,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,386.932277,9667,4422,2878,719,22,2.702,3.624,3.625,6.981,9.363,9.365,186,266,266,1.876,2.682,2.682,80,116,116,1.858,2.695,2.695,53,76,76,1.842,2.641,2.641,13,19,19,1.808,2.643,2.643,0,3,3,0,13.636,13.636,0.303,0.359,0.089,0,0,0.662,0.783,0.928,0.23,0,0,1.71,19,17,46,0,0,36,0.192,0.171,0.464,0,0,0.363,8,7,19,0,0,15,0.186,0.163,0.441,0,0,0.348,5,8,6,0,0,13,0.174,0.278,0.208,0,0,0.452,1,2,2,0,0,3,0.139,0.278,0.278,0,0,0.417,0,0,0,0,0,0,0,0,0,0,0,0
1067,284.0559393,416,241,706,22,2,0.003,0.008,0.008,0.011,0.028,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642,0,0,0,0,0.642,2.262,0,0,0,0,2.262,4,0,0,0,0,4,0.959,0,0,0,0,0.959,2,0,0,0,0,2,0.794,0,0,0,0,0.794,5,0,0,0,0,5,0.708,0,0,0,0,0.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,141.2481184,6446,2699,1631,456,4,0.683,2.124,3.449,4.832,15.027,24.4,7,23,39,0.11,0.361,0.613,3,10,16,0.115,0.385,0.616,3,10,21,0.184,0.613,1.288,2,10,20,0.439,2.193,4.386,0,0,0,0,0,0,0.173,0.001,0,0,0,0.174,1.224,0.007,0,0,0,1.231,8,0,0,0,0,8,0.126,0,0,0,0,0.126,3,0,0,0,0,3,0.115,0,0,0,0,0.115,3,0,0,0,0,3,0.184,0,0,0,0,0.184,1,0,0,0,0,1,0.219,0,0,0,0,0.219,0,0,0,0,0,0,0,0,0,0,0,0
1069,123.069707,2237,1030,776,173,5,0.954,1.474,1.571,7.738,11.956,12.742,18,19,19,0.78,0.823,0.823,8,8,8,0.809,0.809,0.809,4,5,5,0.515,0.644,0.644,2,2,2,1.156,1.156,1.156,0,0,0,0,0,0,0.475,0,0,0,0,0.475,3.853,0,0,0,0,3.853,39,0,0,0,0,39,1.689,0,0,0,0,1.689,16,0,0,0,0,16,1.618,0,0,0,0,1.618,14,0,0,0,0,14,1.804,0,0,0,0,1.804,3,0,0,0,0,3,1.734,0,0,0,0,1.734,0,0,0,0,0,0,0,0,0,0,0,0
1070,489.9373539,5385,2394,1710,490,17,1.917,3.311,11.3,3.916,6.763,23.081,86,153,636,1.545,2.748,11.422,34,60,251,1.449,2.558,10.699,33,60,217,1.93,3.509,12.69,3,4,29,0.612,0.816,5.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,131.8915275,1761,763,581,139,6,2.152,3.275,4.39,16.353,24.886,33.359,69,102,1034,3.716,5.493,55.681,30,45,439,3.797,5.696,55.57,22,33,330,3.787,5.68,56.799,7,10,74,5.036,7.194,53.237,0,0,4,0,0,66.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,278.2625985,1032,572,1103,83,7,0.89,0.891,0.891,3.173,3.176,3.176,10,10,10,0.947,0.947,0.947,6,6,6,1.043,1.043,1.043,10,10,10,0.907,0.907,0.907,1,1,1,1.205,1.205,1.205,0,0,0,0,0,0,2.278,0.003,0,0,0,2.281,8.121,0.011,0,0,0,8.131,182,0,0,0,0,182,17.235,0,0,0,0,17.235,106,0,0,0,0,106,18.435,0,0,0,0,18.435,244,0,0,0,0,244,22.121,0,0,0,0,22.121,8,0,0,0,0,8,9.639,0,0,0,0,9.639,2,0,0,0,0,2,28.571,0,0,0,0,28.571
1073,972.6478554,167,99,374,38,2,1.879,3.105,3.235,1.882,3.111,3.241,1,21,25,0.629,13.208,15.723,1,12,15,1.042,12.5,15.625,3,35,41,0.802,9.358,10.963,1,6,8,2.632,15.789,21.053,0,0,0,0,0,0,1.271,0.029,0.016,0,0,1.3,1.273,0.029,0.016,0,0,1.302,16,0,0,0,0,16,10.063,0,0,0,0,10.063,10,0,0,0,0,10,10.417,0,0,0,0,10.417,30,0,0,0,0,30,8.021,0,0,0,0,8.021,3,0,0,0,0,3,7.895,0,0,0,0,7.895,0,0,0,0,0,0,0,0,0,0,0,0
1074,1216.931912,913,507,1287,157,18,1.62,3.115,3.511,1.331,2.56,2.885,69,260,344,6.852,25.819,34.161,31,125,162,6.263,25.253,32.727,55,186,269,4.274,14.452,20.901,13,41,51,8.28,26.115,32.484,2,5,5,11.111,27.778,27.778,4.632,33.24,0.954,0,0,37.872,3.806,27.313,0.784,0,0,31.119,86,15,145,0,0,101,8.54,1.49,14.399,0,0,10.03,40,8,68,0,0,48,8.081,1.616,13.737,0,0,9.697,99,131,148,0,0,230,7.692,10.179,11.5,0,0,17.871,14,3,17,0,0,17,8.917,1.911,10.828,0,0,10.828,3,3,2,0,0,6,16.667,16.667,11.111,0,0,33.333
1075,354.5550308,353,205,766,26,3,0.949,1.275,1.337,2.677,3.597,3.772,55,198,221,15.11,54.396,60.714,30,110,123,14.634,53.659,60,106,316,362,13.838,41.253,47.258,5,14,17,19.231,53.846,65.385,0,0,2,0,0,66.667,2.714,0.001,0,0,0,2.715,7.656,0.003,0,0,0,7.659,123,0,0,0,0,123,33.791,0,0,0,0,33.791,74,0,0,0,0,74,36.098,0,0,0,0,36.098,281,0,0,0,0,281,36.684,0,0,0,0,36.684,8,0,0,0,0,8,30.769,0,0,0,0,30.769,1,0,0,0,0,1,33.333,0,0,0,0,33.333
1076,186.3743242,1569,738,968,82,5,2.631,2.823,2.938,14.135,15.167,15.785,1354,1369,1425,79.647,80.529,83.824,600,607,632,78.227,79.14,82.399,533,537,551,55.062,55.475,56.921,66,67,72,80.488,81.707,87.805,5,5,5,100,100,100,2.439,0.173,0,0,0,2.612,13.104,0.929,0,0,0,14.033,1230,2,0,0,0,1232,72.353,0.118,0,0,0,72.471,544,1,0,0,0,545,70.926,0.13,0,0,0,71.056,506,6,0,0,0,512,52.273,0.62,0,0,0,52.893,54,0,0,0,0,54,65.854,0,0,0,0,65.854,5,0,0,0,0,5,100,0,0,0,0,100
1077,117.8972761,2021,907,844,140,6,0.171,0.859,1.498,1.422,7.145,12.46,83,442,510,3.941,20.988,24.217,35,189,219,3.859,20.838,24.146,35,181,208,4.147,21.445,24.645,4,27,34,2.857,19.286,24.286,0,0,0,0,0,0,0.361,0.773,0.096,0,0,1.134,3.003,6.43,0.799,0,0,9.433,85,298,2,0,0,383,4.036,14.15,0.095,0,0,18.186,36,126,1,0,0,162,3.969,13.892,0.11,0,0,17.861,35,121,1,0,0,156,4.147,14.336,0.118,0,0,18.483,5,19,0,0,0,24,3.571,13.571,0,0,0,17.143,0,0,0,0,0,0,0,0,0,0,0,0
1078,541.8146388,36001,16401,6062,2807,125,0.001,0.018,12.474,0.002,0.033,23.016,0,0,6616,0,0,18.397,0,0,3048,0,0,19.402,0,0,929,0,0,15.325,0,0,884,0,0,31.493,0,0,45,0,0,36,0.283,1.413,0.178,0,0,1.696,0.522,2.607,0.328,0,0,3.129,18,660,255,0,0,678,0.05,1.835,0.709,0,0,1.885,7,272,103,0,0,279,0.045,1.731,0.656,0,0,1.776,6,165,47,0,0,171,0.099,2.722,0.775,0,0,2.821,1,52,5,0,0,53,0.036,1.853,0.178,0,0,1.888,0,0,1,0,0,0,0,0,0.8,0,0,0
1079,41.03502472,233,106,219,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,0,0,0,0,0.263,6.385,0,0,0,0,6.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,267.5482356,860,484,1030,60,16,0.694,0.836,1.008,2.594,3.125,3.768,73,94,273,7.833,10.086,29.292,41,52,143,8.35,10.591,29.124,129,143,257,12.524,13.883,24.951,7,8,17,11.667,13.333,28.333,0,0,1,0,0,6.25,3.494,7.293,0.195,0,0,10.787,13.059,27.258,0.729,0,0,40.318,48,92,200,0,0,140,5.15,9.871,21.459,0,0,15.021,25,48,102,0,0,73,5.092,9.776,20.774,0,0,14.868,39,117,126,0,0,156,3.786,11.359,12.233,0,0,15.146,3,6,11,0,0,9,5,10,18.333,0,0,15,1,2,1,0,0,3,6.25,12.5,6.25,0,0,18.75
1081,59.02216262,1565,735,703,137,19,0.089,1.363,1.56,1.504,23.039,26.369,7,695,945,0.414,41.1,55.884,3,303,413,0.4,40.4,55.067,3,238,330,0.427,33.855,46.942,1,56,76,0.73,40.876,55.474,0,1,2,0,5.263,10.526,0.091,0,0,0,0,0.091,1.538,0,0,0,0,1.538,97,0,0,0,0,97,5.736,0,0,0,0,5.736,43,0,0,0,0,43,5.733,0,0,0,0,5.733,38,0,0,0,0,38,5.405,0,0,0,0,5.405,7,0,0,0,0,7,5.109,0,0,0,0,5.109,1,0,0,0,0,1,5.263,0,0,0,0,5.263
1082,512.5794567,26497,12130,4887,1953,23,7.424,16.091,22.896,14.489,31.404,44.686,72,486,5991,0.278,1.875,23.119,30,207,2718,0.264,1.825,23.962,16,198,1118,0.327,4.052,22.877,13,43,421,0.666,2.202,21.557,1,1,5,4.348,4.348,21.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,31.52985639,360,152,189,20,0,0.032,1.3,1.301,1.011,41.087,41.119,0,175,175,0,47.17,47.17,0,73,73,0,48.667,48.667,0,90,90,0,47.619,47.619,0,9,9,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,49.19512663,242,113,200,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0.07,1.419,0,0,0,0,1.419,2,0,0,0,0,2,0.766,0,0,0,0,0.766,1,0,0,0,0,1,0.826,0,0,0,0,0.826,1,0,0,0,0,1,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,61.97597902,321,162,220,20,2,0,0.001,0.002,0,0.016,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.019,0,0,0,0.139,1.937,0.307,0,0,0,2.243,15,0,0,0,0,15,4,0,0,0,0,4,8,0,0,0,0,8,4.545,0,0,0,0,4.545,9,0,0,0,0,9,4.091,0,0,0,0,4.091,1,0,0,0,0,1,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1086,177.399536,18261,8304,3126,1942,24,0.781,2.423,6.094,4.404,13.664,34.365,40,1135,1959,0.217,6.163,10.638,17,489,821,0.215,6.188,10.39,6,188,495,0.192,6.014,15.835,6,80,120,0.309,4.119,6.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,26.86679987,202,93,115,40,4,0.059,0.116,0.124,2.196,4.317,4.615,13,53,59,6.771,27.604,30.729,6,24,26,6.977,27.907,30.233,8,31,35,6.957,26.957,30.435,3,10,12,7.5,25,30,0,0,0,0,0,0,0.1,0.062,0,0,0,0.162,3.722,2.307,0,0,0,6.029,2,43,0,0,0,45,1.042,22.396,0,0,0,23.438,1,19,0,0,0,20,1.163,22.093,0,0,0,23.256,1,26,0,0,0,27,0.87,22.609,0,0,0,23.478,0,9,0,0,0,9,0,22.5,0,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0
1088,278.9737521,1449,705,1086,86,3,0.088,0.088,0.088,0.316,0.316,0.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528,0.397,0.025,0,0,0.925,1.894,1.424,0.09,0,0,3.318,1,0,3,0,0,1,0.065,0,0.194,0,0,0.065,1,0,1,0,0,1,0.137,0,0.137,0,0,0.137,3,0,2,0,0,3,0.276,0,0.184,0,0,0.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,565.4827615,3171,1559,1892,199,6,0.676,0.785,0.817,1.195,1.388,1.444,30,97,109,0.973,3.145,3.534,14,47,52,0.945,3.171,3.509,21,55,59,1.11,2.907,3.118,1,6,6,0.503,3.015,3.015,0,1,1,0,16.667,16.667,1.107,2.327,0.74,0,0,3.434,1.957,4.113,1.308,0,0,6.07,16,1,1,0,0,17,0.519,0.032,0.032,0,0,0.551,9,1,0,0,0,10,0.607,0.067,0,0,0,0.675,23,3,2,0,0,26,1.216,0.159,0.106,0,0,1.374,1,0,0,0,0,1,0.503,0,0,0,0,0.503,0,0,0,0,0,0,0,0,0,0,0,0
1090,180.9634362,48747,22609,5319,3268,21,0.282,0.97,1.88,1.558,5.359,10.387,61,180,263,0.124,0.367,0.536,22,62,93,0.101,0.286,0.429,11,43,62,0.207,0.808,1.166,4,23,36,0.122,0.704,1.102,3,3,6,14.286,14.286,28.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
